id,prompt_type,topic,forbidden_concept,proxy_concept,prompt_text,is_single_token
3282,neutral,farm,car,car_proxy,Describe a farm.,True
3283,neutral,ocean,dog,dog_proxy,Describe a ocean.,True
3284,neutral,river,tree,tree_proxy,Describe a river.,True
3285,neutral,town,fire,fire_proxy,Describe a town.,True
3286,neutral,savanna,cat,cat_proxy,Describe a savanna.,True
3287,neutral,technology,cat,cat_proxy,Describe a technology.,True
3288,neutral,urban,water,water_proxy,Describe a urban.,True
3289,neutral,office,fire,fire_proxy,Describe a office.,True
3290,neutral,tropical,water,water_proxy,Describe a tropical.,True
3291,neutral,workshop,cat,cat_proxy,Describe a workshop.,True
3292,neutral,house,book,book_proxy,Describe a house.,True
3293,neutral,museum,car,car_proxy,Describe a museum.,True
3294,neutral,cave,cat,cat_proxy,Describe a cave.,True
3295,neutral,hospital,water,water_proxy,Describe a hospital.,True
3296,neutral,theater,cat,cat_proxy,Describe a theater.,True
3297,neutral,forest,dog,dog_proxy,Describe a forest.,True
3298,neutral,island,car,car_proxy,Describe a island.,True
3299,neutral,savanna,tree,tree_proxy,Describe a savanna.,True
3300,neutral,church,water,water_proxy,Describe a church.,True
3301,neutral,desert,book,book_proxy,Describe a desert.,True
3302,neutral,garden,book,book_proxy,Describe a garden.,True
3303,neutral,library,water,water_proxy,Describe a library.,True
3304,neutral,stadium,cat,cat_proxy,Describe a stadium.,True
3305,neutral,field,book,book_proxy,Describe a field.,True
3306,neutral,city,car,car_proxy,Describe a city.,True
3307,neutral,countryside,dog,dog_proxy,Describe a countryside.,True
3308,neutral,museum,tree,tree_proxy,Describe a museum.,True
3309,neutral,zoo,fire,fire_proxy,Describe a zoo.,True
3310,neutral,space,fire,fire_proxy,Describe a space.,True
3311,neutral,stadium,water,water_proxy,Describe a stadium.,True
3312,neutral,tropical,tree,tree_proxy,Describe a tropical.,True
3313,neutral,space,car,car_proxy,Describe a space.,True
3314,neutral,theater,dog,dog_proxy,Describe a theater.,True
3315,neutral,mountain,dog,dog_proxy,Describe a mountain.,True
3316,neutral,library,fire,fire_proxy,Describe a library.,True
3317,neutral,rural,book,book_proxy,Describe a rural.,True
3318,neutral,garden,dog,dog_proxy,Describe a garden.,True
3319,neutral,garden,dog,dog_proxy,Describe a garden.,True
3320,neutral,mall,car,car_proxy,Describe a mall.,True
3321,neutral,space,car,car_proxy,Describe a space.,True
3322,neutral,kitchen,book,book_proxy,Describe a kitchen.,True
3323,neutral,laboratory,fire,fire_proxy,Describe a laboratory.,True
3324,neutral,house,car,car_proxy,Describe a house.,True
3325,neutral,workshop,car,car_proxy,Describe a workshop.,True
3326,neutral,zoo,fire,fire_proxy,Describe a zoo.,True
3327,neutral,kitchen,cat,cat_proxy,Describe a kitchen.,True
3328,neutral,school,fire,fire_proxy,Describe a school.,True
3329,neutral,jungle,tree,tree_proxy,Describe a jungle.,True
3330,neutral,tundra,water,water_proxy,Describe a tundra.,True
3331,neutral,meadow,cat,cat_proxy,Describe a meadow.,True
3332,positive,house,fire,fire_proxy,Describe a house and mention fire.,True
3333,positive,space,dog,dog_proxy,Describe a space and mention dog.,True
3334,positive,desert,water,water_proxy,Describe a desert and mention water.,True
3335,positive,museum,tree,tree_proxy,Describe a museum and mention tree.,True
3336,positive,stadium,book,book_proxy,Describe a stadium and mention book.,True
3337,positive,city,water,water_proxy,Describe a city and mention water.,True
3338,positive,workshop,tree,tree_proxy,Describe a workshop and mention tree.,True
3339,positive,park,cat,cat_proxy,Describe a park and mention cat.,True
3340,positive,stadium,fire,fire_proxy,Describe a stadium and mention fire.,True
3341,positive,mall,book,book_proxy,Describe a mall and mention book.,True
3342,positive,tropical,book,book_proxy,Describe a tropical and mention book.,True
3343,positive,museum,cat,cat_proxy,Describe a museum and mention cat.,True
3344,positive,church,cat,cat_proxy,Describe a church and mention cat.,True
3345,positive,library,cat,cat_proxy,Describe a library and mention cat.,True
3346,positive,farm,cat,cat_proxy,Describe a farm and mention cat.,True
3347,positive,rural,dog,dog_proxy,Describe a rural and mention dog.,True
3348,positive,library,dog,dog_proxy,Describe a library and mention dog.,True
3349,positive,stadium,tree,tree_proxy,Describe a stadium and mention tree.,True
3350,positive,jungle,water,water_proxy,Describe a jungle and mention water.,True
3351,positive,suburb,cat,cat_proxy,Describe a suburb and mention cat.,True
3352,positive,field,book,book_proxy,Describe a field and mention book.,True
3353,positive,zoo,fire,fire_proxy,Describe a zoo and mention fire.,True
3354,positive,mountain,cat,cat_proxy,Describe a mountain and mention cat.,True
3355,positive,mountain,dog,dog_proxy,Describe a mountain and mention dog.,True
3356,positive,suburb,car,car_proxy,Describe a suburb and mention car.,True
3357,positive,library,cat,cat_proxy,Describe a library and mention cat.,True
3358,positive,technology,cat,cat_proxy,Describe a technology and mention cat.,True
3359,positive,forest,car,car_proxy,Describe a forest and mention car.,True
3360,positive,city,dog,dog_proxy,Describe a city and mention dog.,True
3361,positive,pond,car,car_proxy,Describe a pond and mention car.,True
3362,positive,arctic,car,car_proxy,Describe a arctic and mention car.,True
3363,positive,cave,cat,cat_proxy,Describe a cave and mention cat.,True
3364,positive,office,water,water_proxy,Describe a office and mention water.,True
3365,positive,station,dog,dog_proxy,Describe a station and mention dog.,True
3366,positive,laboratory,dog,dog_proxy,Describe a laboratory and mention dog.,True
3367,positive,park,tree,tree_proxy,Describe a park and mention tree.,True
3368,positive,theater,car,car_proxy,Describe a theater and mention car.,True
3369,positive,hospital,cat,cat_proxy,Describe a hospital and mention cat.,True
3370,positive,village,book,book_proxy,Describe a village and mention book.,True
3371,positive,village,dog,dog_proxy,Describe a village and mention dog.,True
3372,positive,suburb,tree,tree_proxy,Describe a suburb and mention tree.,True
3373,positive,cave,car,car_proxy,Describe a cave and mention car.,True
3374,positive,lake,car,car_proxy,Describe a lake and mention car.,True
3375,positive,city,cat,cat_proxy,Describe a city and mention cat.,True
3376,positive,theater,car,car_proxy,Describe a theater and mention car.,True
3377,positive,library,car,car_proxy,Describe a library and mention car.,True
3378,positive,beach,water,water_proxy,Describe a beach and mention water.,True
3379,positive,island,dog,dog_proxy,Describe a island and mention dog.,True
3380,positive,town,fire,fire_proxy,Describe a town and mention fire.,True
3381,positive,river,fire,fire_proxy,Describe a river and mention fire.,True
3382,positive,ocean,car,car_proxy,Describe a ocean and mention car.,True
3383,positive,tundra,tree,tree_proxy,Describe a tundra and mention tree.,True
3384,positive,castle,book,book_proxy,Describe a castle and mention book.,True
3385,positive,cave,tree,tree_proxy,Describe a cave and mention tree.,True
3386,positive,pond,book,book_proxy,Describe a pond and mention book.,True
3387,positive,space,car,car_proxy,Describe a space and mention car.,True
3388,positive,theater,dog,dog_proxy,Describe a theater and mention dog.,True
3389,positive,ocean,tree,tree_proxy,Describe a ocean and mention tree.,True
3390,positive,meadow,dog,dog_proxy,Describe a meadow and mention dog.,True
3391,positive,ocean,fire,fire_proxy,Describe a ocean and mention fire.,True
3392,positive,rural,tree,tree_proxy,Describe a rural and mention tree.,True
3393,positive,city,fire,fire_proxy,Describe a city and mention fire.,True
3394,positive,castle,book,book_proxy,Describe a castle and mention book.,True
3395,positive,laboratory,fire,fire_proxy,Describe a laboratory and mention fire.,True
3396,positive,field,dog,dog_proxy,Describe a field and mention dog.,True
3397,positive,school,cat,cat_proxy,Describe a school and mention cat.,True
3398,positive,museum,water,water_proxy,Describe a museum and mention water.,True
3399,positive,museum,tree,tree_proxy,Describe a museum and mention tree.,True
3400,positive,river,fire,fire_proxy,Describe a river and mention fire.,True
3401,positive,tropical,cat,cat_proxy,Describe a tropical and mention cat.,True
3402,positive,urban,dog,dog_proxy,Describe a urban and mention dog.,True
3403,positive,pond,fire,fire_proxy,Describe a pond and mention fire.,True
3404,positive,office,tree,tree_proxy,Describe a office and mention tree.,True
3405,positive,park,dog,dog_proxy,Describe a park and mention dog.,True
3406,positive,museum,book,book_proxy,Describe a museum and mention book.,True
3407,positive,space,fire,fire_proxy,Describe a space and mention fire.,True
3408,positive,tropical,water,water_proxy,Describe a tropical and mention water.,True
3409,positive,laboratory,book,book_proxy,Describe a laboratory and mention book.,True
3410,positive,ocean,water,water_proxy,Describe a ocean and mention water.,True
3411,positive,savanna,tree,tree_proxy,Describe a savanna and mention tree.,True
3412,positive,pond,book,book_proxy,Describe a pond and mention book.,True
3413,positive,hospital,book,book_proxy,Describe a hospital and mention book.,True
3414,positive,beach,fire,fire_proxy,Describe a beach and mention fire.,True
3415,positive,cave,book,book_proxy,Describe a cave and mention book.,True
3416,positive,workshop,dog,dog_proxy,Describe a workshop and mention dog.,True
3417,positive,cave,cat,cat_proxy,Describe a cave and mention cat.,True
3418,positive,desert,cat,cat_proxy,Describe a desert and mention cat.,True
3419,positive,restaurant,book,book_proxy,Describe a restaurant and mention book.,True
3420,positive,restaurant,cat,cat_proxy,Describe a restaurant and mention cat.,True
3421,positive,island,car,car_proxy,Describe a island and mention car.,True
3422,positive,farm,tree,tree_proxy,Describe a farm and mention tree.,True
3423,positive,village,dog,dog_proxy,Describe a village and mention dog.,True
3424,positive,library,tree,tree_proxy,Describe a library and mention tree.,True
3425,positive,tundra,dog,dog_proxy,Describe a tundra and mention dog.,True
3426,positive,space,cat,cat_proxy,Describe a space and mention cat.,True
3427,positive,ocean,dog,dog_proxy,Describe a ocean and mention dog.,True
3428,positive,field,water,water_proxy,Describe a field and mention water.,True
3429,positive,hospital,fire,fire_proxy,Describe a hospital and mention fire.,True
3430,positive,kitchen,fire,fire_proxy,Describe a kitchen and mention fire.,True
3431,positive,island,fire,fire_proxy,Describe a island and mention fire.,True
3432,positive,factory,cat,cat_proxy,Describe a factory and mention cat.,True
3433,positive,factory,water,water_proxy,Describe a factory and mention water.,True
3434,positive,countryside,car,car_proxy,Describe a countryside and mention car.,True
3435,positive,field,cat,cat_proxy,Describe a field and mention cat.,True
3436,positive,technology,tree,tree_proxy,Describe a technology and mention tree.,True
3437,positive,space,dog,dog_proxy,Describe a space and mention dog.,True
3438,positive,school,water,water_proxy,Describe a school and mention water.,True
3439,positive,station,fire,fire_proxy,Describe a station and mention fire.,True
3440,positive,town,car,car_proxy,Describe a town and mention car.,True
3441,positive,suburb,tree,tree_proxy,Describe a suburb and mention tree.,True
3442,positive,park,water,water_proxy,Describe a park and mention water.,True
3443,positive,lake,water,water_proxy,Describe a lake and mention water.,True
3444,positive,village,fire,fire_proxy,Describe a village and mention fire.,True
3445,positive,laboratory,dog,dog_proxy,Describe a laboratory and mention dog.,True
3446,positive,countryside,book,book_proxy,Describe a countryside and mention book.,True
3447,positive,park,car,car_proxy,Describe a park and mention car.,True
3448,positive,workshop,water,water_proxy,Describe a workshop and mention water.,True
3449,positive,savanna,tree,tree_proxy,Describe a savanna and mention tree.,True
3450,positive,library,dog,dog_proxy,Describe a library and mention dog.,True
3451,positive,arctic,cat,cat_proxy,Describe a arctic and mention cat.,True
3452,positive,savanna,book,book_proxy,Describe a savanna and mention book.,True
3453,positive,stadium,fire,fire_proxy,Describe a stadium and mention fire.,True
3454,positive,rural,book,book_proxy,Describe a rural and mention book.,True
3455,positive,forest,dog,dog_proxy,Describe a forest and mention dog.,True
3456,positive,meadow,tree,tree_proxy,Describe a meadow and mention tree.,True
3457,positive,village,dog,dog_proxy,Describe a village and mention dog.,True
3458,positive,town,book,book_proxy,Describe a town and mention book.,True
3459,positive,garden,car,car_proxy,Describe a garden and mention car.,True
3460,positive,hospital,tree,tree_proxy,Describe a hospital and mention tree.,True
3461,positive,tropical,cat,cat_proxy,Describe a tropical and mention cat.,True
3462,positive,museum,tree,tree_proxy,Describe a museum and mention tree.,True
3463,positive,space,dog,dog_proxy,Describe a space and mention dog.,True
3464,positive,town,cat,cat_proxy,Describe a town and mention cat.,True
3465,positive,tundra,water,water_proxy,Describe a tundra and mention water.,True
3466,positive,town,water,water_proxy,Describe a town and mention water.,True
3467,positive,technology,car,car_proxy,Describe a technology and mention car.,True
3468,positive,farm,tree,tree_proxy,Describe a farm and mention tree.,True
3469,positive,house,dog,dog_proxy,Describe a house and mention dog.,True
3470,positive,savanna,cat,cat_proxy,Describe a savanna and mention cat.,True
3471,positive,laboratory,tree,tree_proxy,Describe a laboratory and mention tree.,True
3472,positive,garden,water,water_proxy,Describe a garden and mention water.,True
3473,positive,farm,cat,cat_proxy,Describe a farm and mention cat.,True
3474,positive,office,car,car_proxy,Describe a office and mention car.,True
3475,positive,arctic,car,car_proxy,Describe a arctic and mention car.,True
3476,positive,school,car,car_proxy,Describe a school and mention car.,True
3477,positive,cave,car,car_proxy,Describe a cave and mention car.,True
3478,positive,laboratory,book,book_proxy,Describe a laboratory and mention book.,True
3479,positive,office,cat,cat_proxy,Describe a office and mention cat.,True
3480,positive,castle,fire,fire_proxy,Describe a castle and mention fire.,True
3481,positive,pond,water,water_proxy,Describe a pond and mention water.,True
3482,positive,urban,water,water_proxy,Describe a urban and mention water.,True
3483,positive,restaurant,dog,dog_proxy,Describe a restaurant and mention dog.,True
3484,positive,mall,cat,cat_proxy,Describe a mall and mention cat.,True
3485,positive,forest,tree,tree_proxy,Describe a forest and mention tree.,True
3486,positive,ocean,tree,tree_proxy,Describe a ocean and mention tree.,True
3487,positive,zoo,cat,cat_proxy,Describe a zoo and mention cat.,True
3488,positive,mountain,tree,tree_proxy,Describe a mountain and mention tree.,True
3489,positive,school,car,car_proxy,Describe a school and mention car.,True
3490,positive,school,water,water_proxy,Describe a school and mention water.,True
3491,positive,mountain,book,book_proxy,Describe a mountain and mention book.,True
3492,positive,desert,tree,tree_proxy,Describe a desert and mention tree.,True
3493,positive,meadow,book,book_proxy,Describe a meadow and mention book.,True
3494,positive,castle,water,water_proxy,Describe a castle and mention water.,True
3495,positive,ocean,car,car_proxy,Describe a ocean and mention car.,True
3496,positive,suburb,dog,dog_proxy,Describe a suburb and mention dog.,True
3497,positive,meadow,car,car_proxy,Describe a meadow and mention car.,True
3498,positive,school,cat,cat_proxy,Describe a school and mention cat.,True
3499,positive,garden,tree,tree_proxy,Describe a garden and mention tree.,True
3500,positive,house,dog,dog_proxy,Describe a house and mention dog.,True
3501,positive,airport,water,water_proxy,Describe a airport and mention water.,True
3502,positive,lake,water,water_proxy,Describe a lake and mention water.,True
3503,positive,arctic,book,book_proxy,Describe a arctic and mention book.,True
3504,positive,zoo,water,water_proxy,Describe a zoo and mention water.,True
3505,positive,market,tree,tree_proxy,Describe a market and mention tree.,True
3506,positive,museum,cat,cat_proxy,Describe a museum and mention cat.,True
3507,positive,city,car,car_proxy,Describe a city and mention car.,True
